sourceTaxonID	sourceTaxonName	interactionTypeId	interactionTypeName	targetTaxonId	targetTaxonName	localityId	localityName	decimalLatitude	decimalLongitude	observationDateTime	referenceDoi	referenceCitation	referenceUrl
EOL:8001	Laridae	RO:0002470	eats	EOL:2604866	crab	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:8001	Laridae	RO:0002470	eats	EOL:2604866	crab	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:8001	Laridae	RO:0002470	eats	EOL:328422	Dicrostonyx torquatus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:8001	Laridae	RO:0002470	eats	EOL:1278	Euphausiacea	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:8001	Laridae	RO:0002470	eats	EOL:1049938	Fratercula arctica	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:8001	Laridae	RO:0002470	eats	EOL:205084	Mallotus villosus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:8001	Laridae	RO:0002470	eats	EOL:212353	Pholis gunellus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:8001	Laridae	RO:0002470	eats	EOL:20224	Uria	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:988114	Lepus arcticus	RO:0002470	eats	EOL:1114261	Calamagrostis langsdorfii	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:988114	Lepus arcticus	RO:0002470	eats	EOL:583644	Cassiope tetragona	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:988114	Lepus arcticus	RO:0002470	eats	EOL:8211	Cyperaceae	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:988114	Lepus arcticus	RO:0002470	eats	EOL:629466	Dryas integrifolia	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:988114	Lepus arcticus	RO:0002470	eats	EOL:4178	Juncaginaceae	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:988114	Lepus arcticus	RO:0002470	eats	EOL:583648	Ledum palustre	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:988114	Lepus arcticus	RO:0002470	eats	EOL:8223	Poaceae	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:988114	Lepus arcticus	RO:0002470	eats	EOL:585386	Polygonum viviparum	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:988114	Lepus arcticus	RO:0002470	eats	EOL:32667	Salix	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:988114	Lepus arcticus	RO:0002470	eats	EOL:583337	Saxifraga oppositifolia	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:988114	Lepus arcticus	RO:0002470	eats	EOL:626958	Sibbaldia procumbens	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:988114	Lepus arcticus	RO:0002470	eats	EOL:484410	Vaccinium vitis-idaea	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
	lichen		growsOn	EOL:44475	Betula	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
	lichen		growsOn	EOL:32667	Salix	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:2501	Littorinidae	RO:0002470	eats	EOL:336009	Balanus balanoides	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:2501	Littorinidae	RO:0002470	eats	EOL:3893	green algae	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:599070	Lycopodium annotinum		cooccurs	EOL:38102	Pedicularis	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:205084	Mallotus villosus	RO:0002470	eats	ENVO:01000063	plankton	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328575	Megaptera novaengliae	RO:0002470	eats	EOL:24549	Ammodytes	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328575	Megaptera novaengliae	RO:0002470	eats	EOL:203867	Boreogadus saida	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328575	Megaptera novaengliae	RO:0002470	eats	EOL:847095	Clupea harengus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328575	Megaptera novaengliae	RO:0002470	eats	EOL:1278	Euphausiacea	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328575	Megaptera novaengliae	RO:0002470	eats	EOL:205084	Mallotus villosus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328575	Megaptera novaengliae	RO:0002470	eats	EOL:4930431	pteropod	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328542	Monodon monoceros	RO:0002470	eats	EOL:203867	Boreogadus saida	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328542	Monodon monoceros	RO:0002470	eats	EOL:2312	cephalopod	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328542	Monodon monoceros	RO:0002470	eats	EOL:25646	Lycodes	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328542	Monodon monoceros	RO:0002470	eats	EOL:223542	Reinhardtius hippoglossoides	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328587	Mustela erminea	RO:0002470	eats	EOL:328422	Dicrostonyx torquatus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:427	Mycetophilidae	RO:0002470	eats	EOL:5559	fungi	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:2855	Nemertean	RO:0002470	eats	EOL:2598871	Crustacea	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:2855	Nemertean	RO:0002470	eats	EOL:84	polychaete	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:502990	Nucella lapillus	RO:0002470	eats	EOL:336009	Balanus balanoides	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:502990	Nucella lapillus	RO:0002470	eats	EOL:336009	Balanus balanoides	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:502990	Nucella lapillus	RO:0002470	eats	EOL:695	bryozoan	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:502990	Nucella lapillus	RO:0002470	eats	EOL:1745	Cnidaria	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:1036388	Nyctea scandiaca	RO:0002470	eats	EOL:1049773	Alle alle	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:1036388	Nyctea scandiaca	RO:0002470	eats	EOL:328422	Dicrostonyx torquatus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:1036388	Nyctea scandiaca	RO:0002470	eats	EOL:8001	Laridae	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:1036388	Nyctea scandiaca	RO:0002470	eats	EOL:1049625	Pagophila eburnea	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:1036388	Nyctea scandiaca	RO:0002470	eats	EOL:20224	Uria	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328627	Odobenus rosmarus	RO:0002470	eats	EOL:2215	bivalve	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328627	Odobenus rosmarus	RO:0002470	eats	EOL:2773824	Tunicata	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:728407	Oedemagena tarandi	RO:0002445	parasitizes	EOL:328653	Rangifer tarandus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:1037051	Ommatokoita elongata	RO:0002445	parasitizes	EOL:205932	Somniosus microcephalus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328534	Orcinus orca	RO:0002470	eats	EOL:24549	Ammodytes	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328534	Orcinus orca	RO:0002470	eats	EOL:222376	Anarchichas lupus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328534	Orcinus orca	RO:0002470	eats	EOL:2312	cephalopod	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328534	Orcinus orca	RO:0002470	eats	EOL:328541	Delphinapterus leucas	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328534	Orcinus orca	RO:0002470	eats	EOL:206692	Gadus morhua	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328534	Orcinus orca	RO:0002470	eats	EOL:206695	Gadus ogac	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328534	Orcinus orca	RO:0002470	eats	EOL:211041	Hippoglossoides platessoides	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328534	Orcinus orca	RO:0002470	eats	EOL:224625	Liparis tunicata	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328534	Orcinus orca	RO:0002470	eats	EOL:205084	Mallotus villosus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328534	Orcinus orca	RO:0002470	eats	EOL:328575	Megaptera novaengliae	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328534	Orcinus orca	RO:0002470	eats	EOL:328542	Monodon monoceros	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328534	Orcinus orca	RO:0002470	eats	EOL:328627	Odobenus rosmarus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328534	Orcinus orca	RO:0002470	eats	EOL:212353	Pholis gunellus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328534	Orcinus orca	RO:0002470	eats	EOL:1156463	Salvelinus alpinus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328534	Orcinus orca	RO:0002470	eats	EOL:994490	Sebastes marinus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328656	Ovibos moschatus	RO:0002470	eats	EOL:8211	Cyperaceae	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328656	Ovibos moschatus	RO:0002470	eats	EOL:8223	Poaceae	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328656	Ovibos moschatus	RO:0002470	eats	EOL:32667	Salix	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:39510	Ovis	RO:0002470	eats	EOL:44475	Betula	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:39510	Ovis	RO:0002470	eats	EOL:8223	Poaceae	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:39510	Ovis	RO:0002470	eats	EOL:32667	Salix	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:1238185	peregrine falcon	RO:0002470	eats	EOL:328422	Dicrostonyx torquatus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp
	
EOL:16311	Phellinus	RO:0002445	parasitizes	EOL:107300	Alnus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:16311	Phellinus	RO:0002445	parasitizes	EOL:44475	Betula	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:847095	Clupea harengus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:211041	Hippoglossoides platessoides	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205084	Mallotus villosus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:206776	Salmo salar	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328547	Physeter catodon	RO:0002470	eats	EOL:2312	cephalopod	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328547	Physeter catodon	RO:0002470	eats	EOL:24884	Raja	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328547	Physeter catodon	RO:0002470	eats	EOL:205932	shark	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:1052768	Plectrophenax nivalis	RO:0002470	eats	EOL:482	Chironomidae	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:1052768	Plectrophenax nivalis	RO:0002470	eats	EOL:482	Chironomidae	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:585386	Polygonum viviparum		cooccurs	EOL:5664	basidiomycete	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:730023	Protophormia terranovae	RO:0002445	parasitizes	EOL:39510	Ovis	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:629	Psylloidea	RO:0002470	eats	EOL:8211	Cyperaceae	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:629	Psylloidea	RO:0002470	eats	EOL:8223	Poaceae	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:629	Psylloidea	RO:0002470	eats	EOL:32667	Salix	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:1547	Pycnogonida	RO:0002470	eats	EOL:1745	Cnidaria	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:24884	Raja	RO:0002470	eats	EOL:2215	bivalve	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
